COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
SOUTHEASTMISSOURI,2026,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2026,Keira,Boetel,ASST_COACH
SOUTHEASTMISSOURI,2026,Lydia,Test,ASST_COACH
SOUTHEASTMISSOURI,2025,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2025,Keira,Boetel,ASST_COACH
SOUTHEASTMISSOURI,2025,Lydia,Test,ASST_COACH
SOUTHEASTMISSOURI,2024,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2024,Kayleen,Burns,ASST_COACH
SOUTHEASTMISSOURI,2024,Andavea,Alexander,ASST_COACH
SOUTHEASTMISSOURI,2024,Lydia,Test,STUDENT_ASST_COACH
SOUTHEASTMISSOURI,2023,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2023,Andavea,Alexander,ASST_COACH
SOUTHEASTMISSOURI,2023,Taylor,Colwell,VOLUNTEER_ASST_COACH
SOUTHEASTMISSOURI,2023,Lydia,Test,STUDENT_ASST_COACH
SOUTHEASTMISSOURI,2022,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2022,Andavea,Alexander,ASST_COACH
SOUTHEASTMISSOURI,2022,Paige,Williams,GRADUATE_ASST_COACH
SOUTHEASTMISSOURI,2021,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2021,Andavea,Alexander,ASST_COACH
SOUTHEASTMISSOURI,2020,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2020,Jason,Collins,ASST_COACH
SOUTHEASTMISSOURI,2020,Andavea,Alexander,VOLUNTEER_ASST_COACH
SOUTHEASTMISSOURI,2019,Ashley,Lawson,HEAD_COACH
SOUTHEASTMISSOURI,2019,Chris,Licameli,ASST_COACH
SOUTHEASTMISSOURI,2018,Brittney,Emmons,ACTING_HEAD_COACH
SOUTHEASTMISSOURI,2018,Chris,Licameli,ASST_COACH
SOUTHEASTMISSOURI,2017,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2017,Brittney,Emmons,ASST_COACH
SOUTHEASTMISSOURI,2017,Chris,Licameli,ASST_COACH
SOUTHEASTMISSOURI,2016,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2016,Chris,Bogantes,ASST_COACH
SOUTHEASTMISSOURI,2016,Candace,Blackerby,ASST_COACH
SOUTHEASTMISSOURI,2015,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2015,Sarah,Shire Brown,ASST_COACH
SOUTHEASTMISSOURI,2015,Chris,Bogantes,ASST_COACH
SOUTHEASTMISSOURI,2015,Hayli,Huiner,VOLUNTEER_ASST_COACH
SOUTHEASTMISSOURI,2014,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2014,Sarah,Shire Brown,ASST_COACH
SOUTHEASTMISSOURI,2014,Chris,Bogantes,ASST_COACH
SOUTHEASTMISSOURI,2013,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2013,Sarah,Shire Brown,ASST_COACH
SOUTHEASTMISSOURI,2013,Michael,Reavis,ASST_COACH
SOUTHEASTMISSOURI,2013,Emily,Mann,VOLUNTEER_ASST_COACH
SOUTHEASTMISSOURI,2012,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2012,Jessica,Kinder-Vasquez,ASST_COACH
SOUTHEASTMISSOURI,2012,Mary,Fredericks,ASST_COACH
SOUTHEASTMISSOURI,2012,Emily,Mann,UNDERGRAD_ASST_COACH
SOUTHEASTMISSOURI,2011,Kristi,Ewasko,HEAD_COACH
SOUTHEASTMISSOURI,2011,Jessica,Kinder-Vasquez,ASST_COACH
SOUTHEASTMISSOURI,2010,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2010,Brogan,Jacobsen,ASST_COACH
SOUTHEASTMISSOURI,2009,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2009,Brogan,Jacobsen,ASST_COACH
SOUTHEASTMISSOURI,2008,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2008,Brogan,Jacobsen,ASST_COACH
SOUTHEASTMISSOURI,2007,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2007,Brogan,Jacobsen,ASST_COACH
SOUTHEASTMISSOURI,2006,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2006,Brogan,Jacobsen,ASST_COACH
SOUTHEASTMISSOURI,2005,Tom,Farden,HEAD_COACH
SOUTHEASTMISSOURI,2004,Patty,Stotzheim,HEAD_COACH
SOUTHEASTMISSOURI,2004,Tom,Farden,ASST_COACH
SOUTHEASTMISSOURI,2003,Patty,Stotzheim,HEAD_COACH
SOUTHEASTMISSOURI,2003,Tom,Farden,ASST_COACH
SOUTHEASTMISSOURI,2002,Patty,Stotzheim,HEAD_COACH
