COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
BOWLINGGREENSTATE,2025,Brittney,Emmons,HEAD_COACH
BOWLINGGREENSTATE,2025,Ciera,Martin,ASST_COACH
BOWLINGGREENSTATE,2025,Hannah,Hartung,ASST_COACH
BOWLINGGREENSTATE,2024,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2024,Sunny,Marchand,ASSOC_HEAD_COACH
BOWLINGGREENSTATE,2024,Austyn,Fobes,ASST_COACH
BOWLINGGREENSTATE,2023,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2023,Sunny,Marchand,ASSOC_HEAD_COACH
BOWLINGGREENSTATE,2023,Rebekah,Hill,GRADUATE_ASST_COACH
BOWLINGGREENSTATE,2022,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2022,Sunny,Marchand,ASST_COACH
BOWLINGGREENSTATE,2022,Juliana,Belar,ASST_COACH
BOWLINGGREENSTATE,2021,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2021,Sunny,Marchand,ASST_COACH
BOWLINGGREENSTATE,2021,Juliana,Belar,ASST_COACH
BOWLINGGREENSTATE,2020,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2020,Sunny,Marchand,ASST_COACH
BOWLINGGREENSTATE,2020,Juliana,Belar,ASST_COACH
BOWLINGGREENSTATE,2019,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2019,Jason,Bauer,ASSOC_HEAD_COACH
BOWLINGGREENSTATE,2019,Marissa,Beucler,ASST_COACH
BOWLINGGREENSTATE,2018,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2018,Jason,Bauer,ASSOC_HEAD_COACH
BOWLINGGREENSTATE,2018,Marissa,Beucler,ASST_COACH
BOWLINGGREENSTATE,2017,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2017,Jason,Bauer,ASSOC_HEAD_COACH
BOWLINGGREENSTATE,2017,Marie,Case,ASST_COACH
BOWLINGGREENSTATE,2016,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2016,Jason,Bauer,ASST_COACH
BOWLINGGREENSTATE,2016,Marie,Case,ASST_COACH
BOWLINGGREENSTATE,2015,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2015,Jason,Bauer,ASST_COACH
BOWLINGGREENSTATE,2015,Sunny,Marchand,ASST_COACH
BOWLINGGREENSTATE,2014,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2014,Taylor,Jones,ASST_COACH
BOWLINGGREENSTATE,2014,Sunny,Marchand,ASST_COACH
BOWLINGGREENSTATE,2013,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2013,Taylor,Jones,ASST_COACH
BOWLINGGREENSTATE,2012,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2011,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2010,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2009,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2008,Kerrie,Turner,HEAD_COACH
BOWLINGGREENSTATE,2008,Shannon,Welker,ASST_COACH
BOWLINGGREENSTATE,2007,Dan,Connelly,HEAD_COACH
BOWLINGGREENSTATE,2007,Kerrie,Turner,ASST_COACH
BOWLINGGREENSTATE,2006,Kerrie,Turner,ASST_COACH
BOWLINGGREENSTATE,2005,Kerrie,Turner,ASST_COACH
BOWLINGGREENSTATE,2004,Kerrie,Turner,ASST_COACH
