COLLEGE_CODE_NAME,YEAR,FIRST_NAME,LAST_NAME,ROLE
LIU,2026,Taylor,Colwell,HEAD_COACH
LIU,2026,Dalton,Struebin,ASST_COACH
LIU,2026,Aleah,Cassmeyer,ASST_COACH
LIU,2025,Taylor,Colwell,HEAD_COACH
LIU,2025,Dalton,Struebin,ASST_COACH
LIU,2024,Dalton,Struebin,ASST_COACH
LIU,2023,Randy,Lane,HEAD_COACH
LIU,2023,Olivia,Courtney,ASST_COACH
LIU,2023,Liesl,Jaye,VOLUNTEER_ASST_COACH
LIU,2022,Randy,Lane,HEAD_COACH
LIU,2022,Hallie,Mossett,ASST_COACH
LIU,2021,Randy,Lane,HEAD_COACH
LIU,2021,Hallie,Mossett,ASST_COACH
LIU,2021,Lauren,Marinez,ASST_COACH
